Episode,Current_Epsilon,Win|Lose,Score,Turns
707,0.4929469408197278,Lose,38,13
708,0.49245399387890804,Lose,30,13
709,0.4919615398850291,Lose,18,11
710,0.4914695783451441,Lose,-114,14
711,0.4909781087667989,Lose,-4,18
712,0.4904871306580321,Lose,-1711,100
713,0.4899966435273741,Lose,-45,19
714,0.4895066468838467,Lose,-37,8
715,0.48901714023696286,Lose,-43,12
716,0.4885281230967259,Lose,-92,7
717,0.48803959497362914,Lose,-30,15
718,0.4875515553786555,Lose,-22,14
719,0.48706400382327686,Win,-115,30
720,0.4865769398194536,Lose,46,10
721,0.48609036287963414,Lose,2,12
722,0.48560427251675453,Lose,-51,14
723,0.48511866824423777,Lose,-25,7
724,0.4846335495759935,Lose,-100,8
725,0.4841489160264175,Lose,18,11
726,0.4836647671103911,Lose,-4,13
727,0.4831811023432807,Lose,54,6
728,0.4826979212409374,Lose,-25,7
729,0.48221522331969646,Lose,-17,8
730,0.48173300809637676,Lose,-1923,100
731,0.48125127508828036,Lose,-25,7
732,0.48077002381319206,Lose,36,11
733,0.48028925378937887,Lose,18,11
734,0.47980896453558947,Lose,-114,11
735,0.4793291555710539,Lose,-46,5
736,0.47884982641548285,Lose,-23,10
737,0.47837097658906735,Lose,-37,8
738,0.47789260561247826,Lose,-112,8
739,0.4774147130068658,Lose,42,15
740,0.4769372982938589,Lose,-717,52
741,0.47646036099556505,Lose,-46,5
742,0.47598390063456947,Lose,-53,11
743,0.4755079167339349,Lose,-37,8
744,0.47503240881720094,Lose,6,12
745,0.47455737640838375,Lose,-53,12
746,0.47408281903197536,Lose,18,11
747,0.47360873621294336,Lose,-4,19
748,0.4731351274767304,Lose,-4,13
749,0.4726619923492537,Lose,-97,19
750,0.47218933035690447,Lose,-187,29
751,0.47171714102654755,Lose,-106,7
752,0.471245423885521,Lose,-197,32
753,0.47077417846163544,Lose,-67,17
754,0.4703034042831738,Lose,24,14
755,0.46983310087889063,Lose,-112,8
756,0.46936326777801174,Lose,-57,12
757,0.4688939045102337,Lose,-25,7
758,0.4684250106057235,Lose,-47,18
759,0.46795658559511777,Lose,26,12
760,0.46748862900952265,Lose,-45,15
761,0.4670211403805131,Lose,18,11
762,0.4665541192401326,Lose,-22,14
763,0.4660875651208925,Lose,-47,17
764,0.4656214775557716,Lose,-144,14
765,0.46515585607821586,Lose,58,8
766,0.46469070022213765,Lose,-57,11
767,0.4642260095219155,Lose,-25,7
768,0.4637617835123936,Win,25,20
769,0.46329802172888124,Lose,-92,8
770,0.46283472370715234,Lose,-82,18
771,0.46237188898344517,Lose,-22,15
772,0.4619095170944617,Lose,18,11
773,0.46144760757736725,Lose,-22,14
774,0.46098615996978987,Lose,-112,8
775,0.46052517380982005,Lose,22,13
776,0.4600646486360102,Lose,-144,25
777,0.4596045839873742,Lose,18,11
778,0.45914497940338683,Lose,-37,8
779,0.4586858344239834,Lose,38,8
780,0.45822714858955943,Lose,-21,9
781,0.45776892144096987,Lose,-23,11
782,0.4573111525195289,Lose,-37,10
783,0.4568538413670094,Lose,-25,7
784,0.4563969875256424,Lose,-59,14
785,0.45594059053811675,Lose,-100,7
786,0.45548464994757865,Win,-99,41
787,0.45502916529763104,Lose,-25,7
788,0.45457413613233344,Lose,-37,8
789,0.4541195619962011,Lose,-17,8
790,0.4536654424342049,Lose,-49,12
791,0.45321177699177073,Lose,-19,14
792,0.452758565214779,Win,-771,89
793,0.4523058066495642,Lose,-67,14
794,0.45185350084291465,Lose,-130,24
795,0.4514016473420717,Lose,-35,11
796,0.45095024569472963,Lose,-25,7
797,0.4504992954490349,Lose,-31,7
798,0.45004879615358584,Lose,50,7
799,0.44959874735743227,Lose,-39,9
800,0.4491491486100748,Lose,-53,12
801,0.44869999946146477,Lose,18,11
802,0.4482512994620033,Lose,-29,10
803,0.4478030481625413,Lose,-25,7
804,0.44735524511437874,Lose,-147,21
805,0.4469078898692644,Lose,22,13
806,0.4464609819793951,Lose,18,11
807,0.44601452099741573,Lose,34,14
808,0.4455685064764183,Lose,-37,8
809,0.4451229379699419,Lose,36,12
810,0.44467781503197196,Lose,30,12
811,0.44423313721693997,Lose,-223,26
812,0.44378890407972305,Lose,22,13
813,0.44334511517564335,Lose,18,11
814,0.4429017700604677,Lose,-30,15
815,0.44245886829040726,Lose,-37,8
816,0.44201640942211684,Lose,-62,25
817,0.44157439301269474,Lose,-75,13
818,0.44113281861968207,Lose,-17,8
819,0.4406916858010624,Lose,-60,17
820,0.4402509941152613,Lose,-105,17
821,0.43981074312114604,Lose,28,16
822,0.4393709323780249,Lose,18,12
823,0.4389315614456469,Lose,22,13
824,0.43849262988420123,Lose,-21,14
825,0.438054137254317,Lose,-39,11
826,0.4376160831170627,Lose,22,16
827,0.43717846703394564,Lose,-19,12
828,0.4367412885669117,Lose,-31,11
829,0.4363045472783448,Lose,18,11
830,0.43586824273106645,Lose,-102,21
831,0.4354323744883354,Lose,50,18
832,0.43499694211384704,Win,-43,29
833,0.4345619451717332,Lose,-30,15
834,0.43412738322656147,Lose,18,11
835,0.4336932558433349,Lose,-120,15
836,0.43325956258749154,Lose,16,16
837,0.43282630302490405,Lose,-37,10
838,0.43239347672187917,Lose,-22,14
839,0.4319610832451573,Lose,-130,29
840,0.43152912216191214,Lose,-19,12
841,0.4310975930397502,Lose,-41,15
842,0.43066649544671043,Lose,-112,8
843,0.4302358289512637,Lose,-22,14
844,0.4298055931223125,Lose,-37,17
845,0.42937578752919014,Lose,-26,17
846,0.4289464117416609,Lose,18,11
847,0.42851746532991924,Lose,0,17
848,0.42808894786458934,Lose,18,11
849,0.42766085891672473,Lose,-19,12
850,0.427233198057808,Lose,-105,15
851,0.4268059648597502,Lose,-45,11
852,0.4263791588948904,Lose,-96,6
853,0.42595277973599555,Lose,26,18
854,0.42552682695625954,Lose,-23,10
855,0.4251013001293033,Lose,58,8
856,0.424676198829174,Lose,-37,8
857,0.4242515226303448,Lose,-4,13
858,0.42382727110771445,Lose,-63,16
859,0.4234034438366067,Lose,18,11
860,0.4229800403927701,Lose,-39,11
861,0.42255706035237733,Lose,-114,11
862,0.42213450329202495,Lose,-30,15
863,0.4217123687887329,Lose,36,11
864,0.4212906564199442,Lose,34,14
865,0.42086936576352424,Lose,-55,15
866,0.4204484963977607,Lose,18,11
867,0.42002804790136294,Lose,50,7
868,0.4196080198534616,Lose,-37,10
869,0.4191884118336081,Lose,-17,8
870,0.41876922342177453,Lose,-96,6
871,0.41835045419835276,Lose,-17,8
872,0.4179321037441544,Lose,-118,17
873,0.41751417164041027,Lose,18,11
874,0.41709665746876984,Lose,-14,16
875,0.4166795608113011,Lose,-55,20
876,0.41626288125048977,Lose,-382,100
877,0.41584661836923925,Lose,-112,10
878,0.41543077175087,Lose,26,12
879,0.41501534097911913,Lose,-132,24
880,0.41460032563814003,Lose,-112,8
881,0.4141857253125019,Lose,-41,13
882,0.41377153958718943,Lose,-199,28
883,0.4133577680476022,Lose,-100,7
884,0.4129444102795546,Lose,-25,7
885,0.412531465869275,Lose,-10,18
886,0.41211893440340575,Lose,-93,16
887,0.41170681546900234,Lose,-118,20
888,0.41129510865353336,Lose,18,11
889,0.41088381354487985,Lose,-25,7
890,0.410472929731335,Lose,-100,7
891,0.41006245680160364,Lose,-100,7
892,0.40965239434480205,Lose,-91,27
893,0.40924274195045723,Lose,-100,7
894,0.40883349920850676,Lose,-37,8
895,0.40842466570929825,Lose,-206,17
896,0.40801624104358897,Win,-548,72
897,0.4076082248025454,Lose,-25,7
898,0.4072006165777428,Lose,-34,17
899,0.4067934159611651,Lose,-23,11
900,0.4063866225452039,Lose,-189,22
901,0.4059802359226587,Lose,-57,11
902,0.40557425568673605,Lose,16,15
903,0.40516868143104934,Lose,22,13
904,0.4047635127496183,Lose,-25,7
905,0.4043587492368687,Lose,-57,11
906,0.4039543904876318,Lose,-21,8
907,0.4035504360971442,Lose,-10,17
908,0.40314688566104706,Lose,-22,14
909,0.402743738775386,Lose,-25,7
910,0.4023409950366106,Lose,-3,22
911,0.401938654041574,Lose,-45,12
912,0.4015367153875324,Lose,-30,15
913,0.4011351786721449,Lose,-1877,100
914,0.40073404349347275,Lose,52,11
915,0.40033330944997925,Lose,-25,7
916,0.39993297614052925,Lose,-30,15
917,0.3995330431643887,Lose,-57,11
918,0.39913351012122433,Lose,-17,8
919,0.3987343766111031,Win,-1118,64
920,0.398335642234492,Lose,-100,7
921,0.3979373065922575,Lose,-18,16
922,0.39753936928566525,Lose,-57,11
923,0.3971418299163796,Lose,-186,21
924,0.3967446880864632,Lose,-94,19
925,0.3963479433983767,Lose,34,13
926,0.3959515954549783,Lose,-21,9
927,0.39555564385952335,Lose,-110,25
928,0.39516008821566384,Lose,-17,8
929,0.3947649281274482,Lose,-237,27
930,0.3943701631993207,Lose,-2646,100
931,0.3939757930361214,Lose,-35,12
932,0.3935818172430853,Lose,-57,13
933,0.3931882354258422,Lose,-22,14
934,0.39279504719041636,Lose,-142,18
935,0.39240225214322594,Lose,34,14
936,0.39200984989108273,Lose,-169,19
937,0.39161784004119166,Lose,6,18
938,0.39122622220115044,Lose,-96,6
939,0.3908349959789493,Lose,-21,9
940,0.3904441609829703,Lose,-13,8
941,0.3900537168219873,Lose,-73,12
942,0.3896636631051653,Lose,-46,5
943,0.38927399944206015,Win,-901,67
944,0.3888847254426181,Lose,-53,12
945,0.38849584071717547,Lose,-35,7
946,0.3881073448764583,Lose,-69,14
947,0.3877192375315819,Lose,6,16
948,0.3873315182940503,Lose,24,14
949,0.38694418677575626,Lose,-35,14
950,0.3865572425889805,Lose,-46,5
951,0.38617068534639154,Lose,12,14
952,0.38578451466104513,Lose,-17,8
953,0.3853987301463841,Lose,2,12
954,0.3850133314162377,Lose,-86,15
955,0.3846283180848215,Lose,-77,21
956,0.3842436897667367,Lose,-69,14
957,0.3838594460769699,Lose,30,16
958,0.38347558663089293,Lose,-100,7
959,0.38309211104426205,Lose,-58,18
960,0.3827090189332178,Lose,-23,11
961,0.38232630991428457,Lose,-30,15
962,0.38194398360437026,Lose,-57,11
963,0.3815620396207659,Lose,-25,7
964,0.38118047758114515,Lose,-57,12
965,0.380799297103564,Lose,-26,16
966,0.3804184978064605,Lose,22,10
967,0.380038079308654,Lose,-14,16
968,0.3796580412293454,Lose,30,21
969,0.379278383188116,Lose,-71,18
970,0.3788991048049279,Lose,-26,16
971,0.37852020570012296,Lose,-22,14
972,0.37814168549442284,Lose,-23,11
973,0.3777635438089284,Lose,6,14
974,0.3773857802651195,Lose,-89,24
975,0.37700839448485435,Lose,-25,7
976,0.3766313860903695,Lose,-56,26
977,0.37625475470427916,Lose,-897,100
978,0.3758784999495749,Lose,18,11
979,0.3755026214496253,Lose,-118,20
980,0.3751271188281757,Lose,-26,18
981,0.3747519917093475,Lose,-37,8
982,0.37437723971763814,Lose,-999,94
983,0.37400286247792053,Lose,36,12
984,0.3736288596154426,Lose,-46,5
985,0.37325523075582717,Lose,18,11
986,0.37288197552507135,Lose,-151,27
987,0.37250909354954626,Lose,18,11
988,0.37213658445599673,Lose,22,10
989,0.3717644478715407,Lose,-27,11
990,0.3713926834236692,Win,-129,29
991,0.37102129074024554,Lose,58,8
992,0.3706502694495053,Lose,34,14
993,0.3702796191800558,Lose,18,11
994,0.36990933956087574,Lose,-29,8
995,0.36953943022131486,Win,-1180,71
996,0.3691698907910935,Lose,50,7
997,0.3688007209003024,Lose,-25,7
998,0.36843192017940213,Lose,-835,60
999,0.36806348825922275,Lose,2,12
1000,0.3676954247709635,Lose,-25,7
1001,0.36732772934619257,Lose,44,16
1002,0.3669604016168464,Win,-350,44
1003,0.3665934412152296,Lose,-39,9
1004,0.3662268477740143,Lose,-132,29
1005,0.36586062092624033,Lose,-154,100
1006,0.3654947603053141,Lose,-92,8
1007,0.36512926554500874,Lose,-27,7
1008,0.36476413627946375,Lose,54,6
1009,0.3643993721431843,Lose,-23,11
1010,0.36403497277104113,Lose,-50,16
1011,0.3636709377982701,Lose,26,12
1012,0.3633072668604718,Lose,-189,27
1013,0.36294395959361136,Win,-736,61
1014,0.36258101563401773,Lose,-96,6
1015,0.3622184346183837,Lose,-19,13
1016,0.36185621618376534,Lose,-1052,100
1017,0.36149435996758156,Lose,26,11
1018,0.361132865607614,Lose,-70,24
1019,0.36077173274200636,Lose,-25,7
1020,0.36041096100926434,Lose,-337,29
1021,0.3600505500482551,Lose,-25,7
1022,0.35969049949820686,Lose,-14,16
1023,0.3593308089987087,Lose,-35,7
1024,0.35897147818971,Lose,48,7
1025,0.3586125067115203,Lose,-45,15
1026,0.35825389420480874,Lose,-57,11
1027,0.35789564031060395,Lose,34,14
1028,0.35753774467029337,Lose,-128,10
1029,0.3571802069256231,Lose,-46,5
1030,0.3568230267186975,Lose,29,5
1031,0.3564662036919788,Lose,-270,27
1032,0.35610973748828684,Lose,26,12
1033,0.35575362775079855,Win,-2059,87
1034,0.35539787412304774,Lose,32,13
1035,0.3550424762489247,Lose,50,7
1036,0.3546874337726758,Lose,-97,14
1037,0.35433274633890316,Lose,-57,11
1038,0.35397841359256427,Lose,22,10
1039,0.3536244351789717,Lose,-25,7
1040,0.35327081074379274,Lose,-43,14
1041,0.352917539933049,Lose,-140,23
1042,0.3525646223931159,Lose,-112,8
1043,0.3522120577707228,Lose,-136,31
1044,0.3518598457129521,Lose,-33,26
1045,0.35150798586723914,Lose,-112,8
1046,0.3511564778813719,Lose,18,11
1047,0.3508053214034905,Lose,-25,7
1048,0.35045451608208705,Lose,36,9
1049,0.350104061566005,Lose,-60,17
1050,0.349753957504439,Lose,-47,16
1051,0.3494042035469346,Lose,-30,15
1052,0.3490547993433876,Lose,-96,6
1053,0.34870574454404424,Lose,-17,7
1054,0.3483570387995002,Lose,-100,7
1055,0.3480086817607007,Lose,-23,11
1056,0.34766067307894,Lose,-45,15
1057,0.34731301240586104,Lose,-22,14
1058,0.3469656993934552,Lose,-46,18
1059,0.3466187336940617,Lose,-21,6
1060,0.34627211496036764,Lose,-50,16
1061,0.3459258428454073,Lose,-153,24
1062,0.34557991700256185,Lose,-339,30
1063,0.3452343370855593,Lose,-85,22
1064,0.34488910274847373,Lose,-50,16
1065,0.34454421364572524,Lose,-46,5
1066,0.3441996694320795,Lose,-105,15
1067,0.34385546976264747,Lose,-17,8
1068,0.34351161429288485,Lose,-110,20
1069,0.34316810267859194,Lose,-37,8
1070,0.34282493457591334,Lose,-118,20
1071,0.3424821096413374,Lose,-862,57
1072,0.3421396275316961,Win,-1437,81
1073,0.34179748790416437,Lose,-96,6
1074,0.3414556904162602,Lose,28,14
1075,0.34111423472584396,Lose,-69,14
1076,0.34077312049111813,Lose,50,16
1077,0.340432347370627,Lose,-43,14
1078,0.34009191502325636,Lose,-14,16
1079,0.3397518231082331,Win,-1,22
1080,0.33941207128512485,Lose,22,13
1081,0.3390726592138397,Lose,-37,10
1082,0.3387335865546259,Lose,-78,18
1083,0.33839485296807126,Lose,-57,11
1084,0.3380564581151032,Lose,34,14
1085,0.33771840165698813,Lose,18,11
1086,0.33738068325533116,Lose,-35,7
1087,0.3370433025720758,Lose,-22,14
1088,0.33670625926950376,Lose,-42,29
1089,0.33636955301023425,Lose,0,20
1090,0.336033183457224,Lose,-53,13
1091,0.3356971502737668,Lose,54,16
1092,0.335361453123493,Lose,-19,13
1093,0.3350260916703695,Lose,-25,7
1094,0.33469106557869915,Lose,2,12
1095,0.33435637451312045,Lose,18,11
1096,0.3340220181386073,Lose,18,11
1097,0.33368799612046873,Lose,-18,21
1098,0.33335430812434824,Lose,50,18
1099,0.3330209538162239,Lose,-73,12
1100,0.33268793286240766,Lose,-1197,98
1101,0.33235524492954527,Lose,-45,15
1102,0.33202288968461574,Lose,-1072,100
1103,0.33169086679493115,Lose,-35,12
1104,0.33135917592813624,Lose,34,14
1105,0.3310278167522081,Win,-753,66
1106,0.3306967889354559,Lose,18,11
1107,0.33036609214652046,Lose,6,16
1108,0.3300357260543739,Lose,18,11
1109,0.32970569032831953,Lose,22,10
1110,0.3293759846379912,Lose,-22,14
1111,0.3290466086533532,Lose,30,21
1112,0.3287175620446999,Lose,-952,81
1113,0.32838884448265515,Lose,-67,17
1114,0.3280604556381725,Lose,6,12
1115,0.32773239518253433,Lose,-53,12
1116,0.3274046627873518,Lose,-27,7
1117,0.32707725812456445,Lose,-66,7
1118,0.32675018086643987,Lose,12,19
1119,0.32642343068557345,Lose,-50,16
1120,0.3260970072548879,Lose,-25,7
1121,0.325770910247633,Lose,-50,16
1122,0.32544513933738534,Lose,26,17
1123,0.3251196941980479,Lose,-21,15
1124,0.32479457450384985,Win,78,18
1125,0.324469779929346,Lose,-81,14
1126,0.32414531014941667,Lose,-94,19
1127,0.32382116483926726,Lose,-39,9
1128,0.323497343674428,Lose,-67,15
1129,0.3231738463307536,Lose,-1982,100
1130,0.32285067248442284,Lose,18,11
1131,0.3225278218119384,Lose,-23,11
1132,0.3222052939901265,Lose,-4,13
1133,0.32188308869613635,Lose,-14,16
1134,0.3215612056074402,Win,-292,36
1135,0.3212396444018328,Lose,-130,28
1136,0.32091840475743094,Lose,-37,8
1137,0.3205974863526735,Lose,-39,11
1138,0.32027688886632083,Lose,-82,18
1139,0.3199566119774545,Lose,-53,21
1140,0.31963665536547703,Lose,-60,17
1141,0.31931701871011153,Lose,-17,8
1142,0.3189977016914014,Lose,-1363,100
1143,0.31867870398971,Lose,18,11
1144,0.31836002528572027,Lose,-22,14
1145,0.31804166526043454,Lose,-71,15
1146,0.3177236235951741,Win,-490,65
1147,0.3174058999715789,Lose,-18,16
1148,0.31708849407160733,Lose,-318,42
1149,0.31677140557753575,Lose,-50,16
1150,0.31645463417195824,Lose,2,12
1151,0.3161381795377863,Lose,-30,15
1152,0.3158220413582485,Lose,-25,7
1153,0.3155062193168902,Lose,0,17
1154,0.31519071309757335,Lose,-82,18
1155,0.3148755223844758,Lose,-26,17
1156,0.31456064686209134,Lose,-79,18
1157,0.31424608621522926,Lose,-37,8
1158,0.31393184012901404,Win,-55,24
1159,0.31361790828888503,Lose,-37,8
1160,0.31330429038059615,Lose,-497,100
1161,0.31299098609021553,Lose,18,11
1162,0.3126779951041253,Lose,26,12
1163,0.31236531710902116,Lose,-97,14
1164,0.3120529517919121,Lose,-60,17
1165,0.3117408988401202,Lose,18,11
1166,0.31142915794128007,Lose,6,16
1167,0.31111772878333877,Lose,0,17
1168,0.3108066110545554,Lose,-30,20
1169,0.3104958044435009,Lose,-149,23
1170,0.3101853086390574,Lose,-85,26
1171,0.30987512333041833,Lose,22,13
1172,0.3095652482070879,Lose,22,10
1173,0.30925568295888084,Lose,-21,14
1174,0.308946427275922,Lose,6,16
1175,0.30863748084864606,Lose,-25,7
1176,0.3083288433677974,Lose,-151,24
1177,0.30802051452442963,Lose,-43,12
1178,0.3077124940099052,Lose,-73,18
1179,0.3074047815158953,Lose,-178,24
1180,0.30709737673437937,Lose,70,10
1181,0.30679027935764497,Lose,-22,14
1182,0.3064834890782873,Lose,-22,14
1183,0.306177005589209,Win,-119,29
1184,0.3058708285836198,Lose,-17,8
1185,0.30556495775503617,Lose,-26,17
1186,0.30525939279728115,Lose,-214,28
1187,0.30495413340448385,Lose,-86,20
1188,0.3046491792710794,Lose,-185,20
1189,0.3043445300918083,Lose,34,14
1190,0.30404018556171647,Lose,18,11
1191,0.30373614537615473,Lose,0,17
1192,0.3034324092307786,Lose,18,11
1193,0.3031289768215478,Lose,-25,7
1194,0.30282584784472627,Lose,-25,7
1195,0.3025230219968815,Lose,-30,15
1196,0.3022204989748846,Lose,34,14
1197,0.30191827847590974,Lose,-40,21
1198,0.3016163601974338,Lose,-25,7
1199,0.3013147438372364,Lose,-59,14
1200,0.3010134290933992,Lose,18,11
1201,0.3007124156643058,Lose,26,12
1202,0.30041170324864147,Lose,-71,16
1203,0.30011129154539284,Lose,-97,14
1204,0.29981118025384745,Lose,-124,28
1205,0.2995113690735936,Lose,-55,15
1206,0.29921185770452,Lose,-14,16
1207,0.2989126458468155,Lose,-35,11
1208,0.2986137332009687,Lose,-23,11
1209,0.29831511946776773,Lose,-100,7
1210,0.29801680434829997,Win,80,22
1211,0.29771878754395165,Lose,26,12
1212,0.29742106875640767,Lose,2,12
1213,0.29712364768765126,Lose,-57,18
1214,0.2968265240399636,Lose,-39,9
1215,0.2965296975159237,Lose,18,11
1216,0.29623316781840775,Lose,-21,6
1217,0.29593693465058934,Lose,-8,100
1218,0.29564099771593877,Lose,-22,14
1219,0.2953453567182228,Win,-141,35
1220,0.2950500113615046,Lose,-39,11
1221,0.2947549613501431,Lose,-67,14
1222,0.294460206388793,Lose,18,11
1223,0.2941657461824042,Lose,18,11
1224,0.2938715804362218,Lose,14,13
1225,0.2935777088557856,Lose,-67,14
1226,0.2932841311469298,Lose,-22,14
1227,0.2929908470157829,Lose,-4,13
1228,0.2926978561687671,Lose,-22,14
1229,0.29240515831259833,Win,-264,60
1230,0.29211275315428575,Lose,-25,7
1231,0.2918206404011315,Lose,-62,20
1232,0.29152881976073036,Lose,-4,16
1233,0.2912372909409696,Lose,-22,14
1234,0.2909460536500286,Lose,-30,15
1235,0.2906551075963786,Win,-38,23
1236,0.2903644524887822,Lose,-52,20
1237,0.2900740880362934,Lose,70,10
1238,0.28978401394825715,Lose,-57,12
1239,0.2894942299343089,Lose,-25,7
1240,0.2892047357043746,Lose,-135,20
1241,0.28891553096867023,Lose,-50,16
1242,0.2886266154377016,Lose,-29,13
1243,0.28833798882226386,Lose,58,8
1244,0.2880496508334416,Lose,-450,100
1245,0.28776160118260813,Lose,-26,17
1246,0.2874738395814255,Lose,-6,16
1247,0.2871863657418441,Lose,-147,20
1248,0.28689917937610226,Win,-606,78
1249,0.2866122801967262,Lose,-1499,100
1250,0.28632566791652947,Lose,-137,22
1251,0.28603934224861294,Win,-67,29
1252,0.2857533029063643,Lose,-82,18
1253,0.28546754960345794,Lose,26,12
1254,0.2851820820538545,Lose,6,6
1255,0.2848968999718006,Lose,-30,15
1256,0.2846120030718288,Lose,38,8
1257,0.284327391068757,Lose,-14,16
1258,0.2840430636776882,Lose,18,11
1259,0.28375902061401054,Lose,-30,15
1260,0.28347526159339653,Lose,34,14
1261,0.28319178633180314,Lose,18,11
1262,0.28290859454547135,Lose,6,16
1263,0.28262568595092585,Lose,-22,14
1264,0.2823430602649749,Lose,-23,11
1265,0.28206071720470993,Lose,-25,7
1266,0.2817786564875052,Lose,70,32
1267,0.28149687783101773,Lose,-41,14
1268,0.2812153809531867,Lose,-37,8
1269,0.28093416557223355,Lose,-92,8
1270,0.2806532314066613,Lose,-39,14
1271,0.2803725781752547,Lose,18,11
1272,0.2800922055970794,Win,-941,61
1273,0.2798121133914823,Lose,-39,18
1274,0.2795323012780908,Lose,46,10
1275,0.2792527689768127,Lose,-22,14
1276,0.2789735162078359,Lose,-97,20
1277,0.2786945426916281,Lose,34,14
1278,0.27841584814893644,Lose,-57,12
1279,0.2781374323007875,Lose,-1247,100
1280,0.27785929486848676,Lose,-25,7
1281,0.27758143557361825,Lose,50,7
1282,0.27730385413804465,Lose,22,13
1283,0.2770265502839066,Lose,-14,16
1284,0.2767495237336227,Lose,-22,14
1285,0.2764727742098891,Lose,-25,7
1286,0.2761963014356792,Lose,-443,40
1287,0.27592010513424353,Lose,18,11
1288,0.2756441850291093,Lose,-23,11
1289,0.2753685408440802,Lose,18,11
1290,0.2750931723032361,Lose,-14,16
1291,0.27481807913093287,Lose,18,11
1292,0.27454326105180193,Lose,18,11
1293,0.2742687177907501,Lose,18,11
1294,0.2739944490729594,Win,50,23
1295,0.27372045462388644,Lose,-23,11
1296,0.2734467341692626,Lose,58,22
1297,0.27317328743509334,Lose,-30,15
1298,0.27290011414765825,Lose,-37,8
1299,0.2726272140335106,Lose,22,13
1300,0.27235458681947705,Lose,6,16
1301,0.2720822322326576,Lose,-100,7
1302,0.2718101500004249,Lose,-6,16
1303,0.27153833985042447,Lose,6,16
1304,0.27126680151057403,Lose,-43,14
1305,0.27099553470906346,Lose,-30,15
1306,0.2707245391743544,Lose,34,14
1307,0.27045381463518003,Lose,-23,11
1308,0.27018336082054484,Lose,-270,27
1309,0.2699131774597243,Win,-193,52
1310,0.2696432642822646,Lose,-131,19
1311,0.26937362101798235,Lose,18,11
1312,0.26910424739696437,Lose,-37,8
1313,0.2688351431495674,Lose,-39,11
1314,0.26856630800641784,Lose,22,13
1315,0.2682977416984114,Lose,2,14
1316,0.268029443956713,Lose,-235,29
1317,0.2677614145127563,Lose,-25,7
1318,0.2674936530982436,Lose,-17,7
1319,0.26722615944514533,Lose,-79,24
1320,0.2669589332857002,Lose,-79,16
1321,0.2666919743524145,Lose,-50,16
1322,0.26642528237806207,Lose,-47,16
1323,0.266158857095684,Lose,-30,15
1324,0.2658926982385883,Lose,2,12
1325,0.26562680554034973,Lose,-89,16
1326,0.26536117873480936,Lose,-21,7
1327,0.26509581755607453,Lose,-14,16
1328,0.26483072173851846,Lose,-26,17
1329,0.26456589101677996,Lose,-26,18
1330,0.2643013251257632,Lose,-121,24
1331,0.2640370238006374,Lose,-21,6
1332,0.2637729867768368,Lose,-50,16
1333,0.26350921379006,Lose,-25,7
1334,0.26324570457626995,Lose,-96,9
1335,0.2629824588716937,Lose,-39,11
1336,0.262719476412822,Win,82,22
1337,0.2624567569364092,Lose,22,13
1338,0.26219430017947276,Lose,2,14
1339,0.2619321058792933,Lose,-22,14
1340,0.261670173773414,Lose,50,7
1341,0.2614085035996406,Lose,-49,12
1342,0.26114709509604095,Lose,-25,7
1343,0.2608859480009449,Lose,58,17
1344,0.26062506205294395,Lose,-150,24
1345,0.260364436990891,Lose,-174,23
1346,0.2601040725539001,Lose,18,11
1347,0.2598439684813462,Lose,50,7
1348,0.2595841245128649,Lose,-30,15
1349,0.259324540388352,Lose,-51,17
1350,0.25906521584796366,Lose,18,11
1351,0.2588061506321157,Lose,34,14
1352,0.2585473444814836,Lose,18,11
1353,0.2582887971370021,Lose,26,12
1354,0.2580305083398651,Lose,-193,20
1355,0.2577724778315252,Lose,-30,15
1356,0.25751470535369364,Lose,-39,12
1357,0.25725719064833996,Lose,-47,14
1358,0.2569999334576916,Lose,-10,18
1359,0.25674293352423394,Lose,-35,14
1360,0.2564861905907097,Lose,-73,12
1361,0.256229704400119,Lose,-82,18
1362,0.25597347469571885,Lose,-22,14
1363,0.25571750122102316,Lose,-82,18
1364,0.25546178371980216,Lose,-46,20
1365,0.25520632193608234,Win,-334,42
1366,0.25495111561414624,Lose,2,12
1367,0.2546961644985321,Lose,-35,14
1368,0.2544414683340336,Lose,34,14
1369,0.25418702686569955,Lose,34,20
1370,0.25393283983883386,Lose,-60,17
1371,0.25367890699899504,Lose,18,11
1372,0.253425228091996,Lose,-775,100
1373,0.253171802863904,Win,-542,57
1374,0.2529186310610401,Win,-34,26
1375,0.2526657124299791,Win,-690,66
1376,0.2524130467175491,Lose,38,15
1377,0.2521606336708316,Lose,30,16
1378,0.25190847303716074,Lose,-22,14
1379,0.25165656456412355,Lose,-37,8
1380,0.25140490799955945,Lose,2,12
1381,0.25115350309155987,Win,-247,53
1382,0.2509023495884683,Lose,-79,13
1383,0.25065144723887983,Lose,26,12
1384,0.25040079579164093,Lose,2,12
1385,0.2501503949958493,Lose,0,17
1386,0.24990024460085344,Lose,46,10
1387,0.24965034435625258,Lose,50,7
1388,0.24940069401189632,Lose,-45,15
1389,0.24915129331788444,Lose,-14,16
1390,0.24890214202456656,Lose,-790,60
1391,0.248653239882542,Lose,-22,14
1392,0.24840458664265946,Lose,-17,8
1393,0.2481561820560168,Lose,26,12
1394,0.2479080258739608,Lose,-102,7
1395,0.24766011784808684,Lose,58,8
1396,0.24741245773023876,Lose,-17,20
1397,0.24716504527250852,Lose,-17,8
